station,valid,tmpf
ORD,2018-08-20 15:29,76.00
ORD,2018-08-20 15:44,77.00
ORD,2018-08-20 15:51,77.00
ORD,2018-08-20 16:22,76.00
ORD,2018-08-20 16:42,75.00
ORD,2018-08-20 16:51,76.00
ORD,2018-08-20 17:51,77.00
ORD,2018-08-20 18:18,77.00
ORD,2018-08-20 18:32,77.00
ORD,2018-08-20 18:51,77.00
ORD,2018-08-20 19:21,76.00
ORD,2018-08-20 19:27,76.00
ORD,2018-08-20 19:46,71.60
ORD,2018-08-20 19:51,71.00
ORD,2018-08-20 20:05,70.00
ORD,2018-08-20 20:11,70.00
ORD,2018-08-20 20:23,69.00
ORD,2018-08-20 20:26,69.00
ORD,2018-08-20 20:51,70.00
ORD,2018-08-20 21:12,71.00
ORD,2018-08-20 21:51,70.00
ORD,2018-08-20 22:51,70.00
ORD,2018-08-20 23:51,70.00
ORD,2018-08-21 01:51,70.00
ORD,2018-08-21 02:51,70.00
ORD,2018-08-21 03:18,70.00
ORD,2018-08-21 03:51,70.00
ORD,2018-08-21 04:03,70.00
ORD,2018-08-21 04:51,70.00
ORD,2018-08-21 05:51,70.00
ORD,2018-08-21 06:23,70.00
ORD,2018-08-21 06:51,70.00
ORD,2018-08-21 07:51,70.00
ORD,2018-08-21 08:51,70.00
ORD,2018-08-21 09:21,70.00
ORD,2018-08-21 09:51,71.00
ORD,2018-08-21 10:51,70.00
ORD,2018-08-21 11:07,72.00
ORD,2018-08-21 11:24,73.00
ORD,2018-08-21 11:31,73.00
ORD,2018-08-21 11:51,72.00
ORD,2018-08-21 12:51,72.00
ORD,2018-08-21 13:51,75.00
ORD,2018-08-21 14:51,75.00
ORD,2018-08-21 15:51,76.00
ORD,2018-08-21 16:51,76.00
ORD,2018-08-21 17:51,76.00
ORD,2018-08-21 18:51,75.00
ORD,2018-08-21 19:51,74.00
ORD,2018-08-21 20:51,71.00
ORD,2018-08-21 21:51,69.00
ORD,2018-08-21 22:51,68.00
ORD,2018-08-21 23:51,67.00
ORD,2018-08-22 00:51,66.00
ORD,2018-08-22 01:51,64.00
ORD,2018-08-22 02:51,62.00
ORD,2018-08-22 03:51,61.00
ORD,2018-08-22 04:51,59.00
ORD,2018-08-22 05:51,58.00
ORD,2018-08-22 06:51,59.00
ORD,2018-08-22 07:51,63.00
ORD,2018-08-22 08:51,67.00
ORD,2018-08-22 09:51,70.00
ORD,2018-08-22 10:51,74.00
ORD,2018-08-22 11:51,76.00
ORD,2018-08-22 12:51,78.00
ORD,2018-08-22 13:51,77.00
ORD,2018-08-22 14:51,76.00
ORD,2018-08-22 15:51,78.00
ORD,2018-08-22 16:51,77.00
ORD,2018-08-22 17:51,76.00
ORD,2018-08-22 18:51,75.00
ORD,2018-08-22 19:51,72.00
ORD,2018-08-22 20:51,71.00
ORD,2018-08-22 21:51,68.00
ORD,2018-08-22 22:51,66.00
ORD,2018-08-22 23:51,65.00
ORD,2018-08-23 00:51,63.00
ORD,2018-08-23 01:51,62.00
ORD,2018-08-23 02:51,62.00
ORD,2018-08-23 03:51,61.00
ORD,2018-08-23 04:51,60.00
ORD,2018-08-23 05:51,60.00
ORD,2018-08-23 06:51,61.00
ORD,2018-08-23 07:51,65.00
ORD,2018-08-23 08:51,70.00
ORD,2018-08-23 09:51,73.00
ORD,2018-08-23 10:51,75.00
ORD,2018-08-23 11:51,76.00
ORD,2018-08-23 12:51,78.00
ORD,2018-08-23 13:51,79.00
ORD,2018-08-23 14:51,79.00
ORD,2018-08-23 15:51,79.00
ORD,2018-08-23 16:51,79.00
ORD,2018-08-23 17:51,79.00
ORD,2018-08-23 18:51,77.00
ORD,2018-08-23 19:51,75.00
ORD,2018-08-23 20:51,72.00
ORD,2018-08-23 21:51,71.00
ORD,2018-08-23 22:51,69.00
ORD,2018-08-23 23:51,69.00
ORD,2018-08-24 00:51,67.00
ORD,2018-08-24 01:51,66.00
ORD,2018-08-24 02:51,65.00
ORD,2018-08-24 03:51,65.00
ORD,2018-08-24 04:51,65.00
ORD,2018-08-24 05:51,66.00
ORD,2018-08-24 06:51,67.00
ORD,2018-08-24 07:51,67.00
ORD,2018-08-24 08:51,69.00
ORD,2018-08-24 09:51,67.00
ORD,2018-08-24 10:51,63.00
ORD,2018-08-24 11:51,63.00
ORD,2018-08-24 12:51,67.00
ORD,2018-08-24 13:51,69.00
ORD,2018-08-24 14:51,71.00
ORD,2018-08-24 15:51,72.00
ORD,2018-08-24 16:51,70.00
ORD,2018-08-24 17:37,69.00
ORD,2018-08-24 17:51,69.00
ORD,2018-08-24 18:11,68.00
ORD,2018-08-24 18:51,65.00
ORD,2018-08-24 19:51,65.00
ORD,2018-08-24 20:51,65.00
ORD,2018-08-24 21:09,64.00
ORD,2018-08-24 21:26,64.00
ORD,2018-08-24 21:51,64.00
ORD,2018-08-24 21:58,64.00
ORD,2018-08-24 22:33,64.00
ORD,2018-08-24 22:51,65.00
ORD,2018-08-24 23:21,65.00
ORD,2018-08-24 23:42,65.00
ORD,2018-08-24 23:51,65.00
ORD,2018-08-24 23:56,65.00
ORD,2018-08-25 00:36,65.00
ORD,2018-08-25 00:51,66.00
ORD,2018-08-25 01:01,66.00
ORD,2018-08-25 01:14,66.00
ORD,2018-08-25 01:51,66.00
ORD,2018-08-25 01:57,66.00
ORD,2018-08-25 02:51,66.00
ORD,2018-08-25 03:51,66.00
ORD,2018-08-25 04:28,66.00
ORD,2018-08-25 04:34,66.00
ORD,2018-08-25 04:51,66.00
ORD,2018-08-25 05:51,66.00
ORD,2018-08-25 06:51,67.00
ORD,2018-08-25 07:03,67.00
ORD,2018-08-25 07:51,68.00
ORD,2018-08-25 08:51,70.00
ORD,2018-08-25 09:51,72.00
ORD,2018-08-25 10:51,73.00
ORD,2018-08-25 11:37,74.00
ORD,2018-08-25 11:51,75.00
ORD,2018-08-25 12:34,78.00
ORD,2018-08-25 12:51,79.00
ORD,2018-08-25 13:51,81.00
ORD,2018-08-25 14:29,82.00
ORD,2018-08-25 14:51,83.00
ORD,2018-08-25 15:51,84.00
ORD,2018-08-25 16:51,86.00
ORD,2018-08-25 17:51,85.00
ORD,2018-08-25 18:51,84.00
ORD,2018-08-25 19:51,82.00
ORD,2018-08-25 20:51,80.00
ORD,2018-08-25 21:51,79.00
ORD,2018-08-25 22:51,78.00
ORD,2018-08-25 23:51,77.00
ORD,2018-08-26 00:51,76.00
ORD,2018-08-26 01:06,75.00
ORD,2018-08-26 01:51,74.00
